EXPNUM,MU,PSP,INV,USFSspID,Month,Year,EXPF,TREENUM,DCLASS,DBH,KCODE
1,93B,11,13,20,7,2000,20,42200,4,3.9,100
1,93B,11,13,20,7,2000,20,42400,3,2.7,100
1,93B,11,13,16,7,2000,20,42500,3,3,100
1,93B,11,13,4,7,2000,20,42600,3,2.7,100
1,93B,11,13,20,7,2000,5,42700,5,5.1,200
1,93B,11,13,20,7,2000,5,43100,5,4.6,200
1,93B,11,13,1,7,2000,5,43500,7,7.3,200
1,93B,11,13,1,7,2000,5,45000,6,5.9,200
1,93B,11,13,4,7,2000,5,45100,5,5,200
1,93B,11,13,1,7,2000,5,45200,9,8.8,200
1,93B,11,13,1,7,2000,20,50400,3,2.6,100
1,93B,11,13,1,7,2000,20,50800,3,3.2,100
1,93B,11,13,4,7,2000,50,51100,1,1.3,100
1,93B,11,13,1,7,2000,50,51200,1,0.7,100
1,93B,11,13,1,7,2000,50,51500,1,0.8,100
1,93B,11,13,20,7,2000,20,51600,4,3.7,100
1,93B,11,13,20,7,2000,20,51700,4,3.9,100
1,93B,11,13,20,7,2000,20,51800,4,4.2,100
1,93B,11,13,11,7,2000,20,51900,3,2.7,100
1,93B,11,13,20,7,2000,20,52001,3,2.9,100
1,93B,11,13,1,7,2000,20,52100,4,3.9,100
1,93B,11,13,20,7,2000,20,52500,3,3,100
1,93B,11,13,1,7,2000,20,52600,3,2.8,100
1,93B,11,13,20,7,2000,20,52900,4,4.3,100
1,93B,11,13,16,7,2000,5,53800,7,7,200
1,93B,11,13,20,7,2000,5,53900,5,4.9,200
1,93B,11,13,1,7,2000,5,54300,5,4.9,200
1,93B,11,13,1,7,2000,5,54600,5,4.9,200
1,93B,11,13,1,7,2000,5,54700,8,8.3,200
1,93B,11,13,1,7,2000,20,60300,4,4.4,100
1,93B,11,13,1,7,2000,50,61500,1,1.3,100
1,93B,11,13,1,7,2000,20,61600,4,3.8,100
1,93B,11,13,1,7,2000,20,62000,4,3.8,100
1,93B,11,13,20,7,2000,20,62200,4,4.1,100
1,93B,11,13,4,7,2000,5,63200,6,6,200
1,93B,11,13,1,7,2000,5,63400,5,5.4,200
1,93B,11,13,16,7,2000,5,64000,5,4.5,200
1,93B,11,13,20,7,2000,5,64100,5,4.8,200
1,93B,11,13,1,7,2000,5,64500,5,4.6,200
1,93B,11,13,4,7,2000,5,65100,8,8,200
1,93B,11,13,20,7,2000,50,70400,1,1.3,100
1,93B,11,13,20,7,2000,50,70500,1,1.3,100
1,93B,11,13,20,7,2000,50,71300,2,1.5,100
1,93B,11,13,20,7,2000,5,71400,5,5.3,200
1,93B,11,13,20,7,2000,20,71700,3,2.5,100
1,93B,11,13,1,7,2000,5,73000,6,5.8,200
1,93B,11,13,4,7,2000,5,74000,8,7.7,200
1,93B,11,13,4,7,2000,5,75000,7,7,200
1,93B,11,13,1,7,2000,5,75200,7,7.1,200
1,93B,11,13,1,7,2000,50,80200,2,2.3,100
1,93B,11,13,1,7,2000,50,80501,1,1.1,100
1,93B,11,13,4,7,2000,50,80601,2,1.8,100
1,93B,11,13,1,7,2000,50,81100,1,1.1,100
1,93B,11,13,1,7,2000,50,81200,2,2,100
1,93B,11,13,1,7,2000,50,81300,1,1.2,100
1,93B,11,13,1,7,2000,20,81400,3,2.6,100
1,93B,11,13,20,7,2000,20,81500,4,3.9,100
1,93B,11,13,20,7,2000,20,81600,3,3.4,100
1,93B,11,13,20,7,2000,50,81700,2,1.9,100
1,93B,11,13,20,7,2000,50,81800,2,1.8,100
1,93B,11,13,1,7,2000,20,81900,4,3.8,100
1,93B,11,13,1,7,2000,50,82000,2,1.7,100
1,93B,11,13,4,7,2000,5,82100,7,7.1,200
1,93B,11,13,1,7,2000,5,82200,5,5.1,200
1,93B,11,13,1,7,2000,20,82300,3,2.7,100
1,93B,11,13,4,7,2000,20,82401,4,3.7,100
1,93B,11,13,1,7,2000,5,84600,8,7.5,200
1,93B,11,13,20,7,2000,50,90500,2,2.4,100
1,93B,11,13,16,7,2000,20,90600,3,2.7,100
1,93B,11,13,1,7,2000,50,90700,2,2,100
1,93B,11,13,1,7,2000,50,90800,2,2.3,100
1,93B,11,13,1,7,2000,50,90900,1,1.2,100
1,93B,11,13,1,7,2000,50,91000,1,1,100
1,93B,11,13,4,7,2000,50,91100,2,2.1,100
1,93B,11,13,15,7,2000,50,91200,2,2,100
1,93B,11,13,15,7,2000,20,91300,3,3.2,100
1,93B,11,13,15,7,2000,50,91400,2,2,100
1,93B,11,13,15,7,2000,20,91500,3,2.5,100
1,93B,11,13,15,7,2000,20,91600,4,3.5,100
1,93B,11,13,4,7,2000,20,92500,3,2.9,100
1,93B,11,13,4,7,2000,5,92600,5,5.3,200
1,93B,11,13,4,7,2000,5,92900,6,5.7,300
1,93B,11,13,4,7,2000,5,93400,5,4.7,200
1,93B,11,13,7,7,2000,5,93500,10,9.5,300
1,93B,11,13,15,7,2000,5,93600,5,4.8,200
1,93B,11,13,16,7,2000,5,93900,6,6.1,200
1,93B,12,13,1,7,2000,5,900,6,6.4,200
1,93B,12,13,1,7,2000,50,1101,2,2.4,100
1,93B,12,13,1,7,2000,5,1200,5,4.5,200
1,93B,12,13,4,7,2000,5,1700,10,10.4,200
1,93B,12,13,1,7,2000,5,2100,8,7.5,200
1,93B,12,13,1,7,2000,20,2200,4,3.8,100
1,93B,12,13,1,7,2000,20,2300,4,4.3,100
1,93B,12,13,1,7,2000,5,3300,7,6.6,200
1,93B,12,13,1,7,2000,5,3400,6,6.4,200
1,93B,12,13,1,7,2000,5,3500,5,5.1,200
1,93B,12,13,1,7,2000,5,3900,6,5.9,200
1,93B,12,13,10,7,2000,5,4000,5,4.8,200
1,93B,12,13,10,7,2000,5,4400,6,6,200
1,93B,12,13,1,7,2000,5,11600,6,5.6,200
1,93B,12,13,10,7,2000,20,12100,3,2.8,100
1,93B,12,13,10,7,2000,5,12200,5,5.3,200
1,93B,12,13,10,7,2000,5,12800,7,6.9,200
1,93B,12,13,10,7,2000,5,13200,7,6.8,200
1,93B,12,13,10,7,2000,5,13300,7,6.7,200
1,93B,12,13,1,7,2000,5,14000,5,4.8,200
1,93B,12,13,10,7,2000,5,14400,5,5.1,200
1,93B,12,13,1,7,2000,5,14800,6,5.9,200
1,93B,12,13,10,7,2000,5,15100,5,5,200
1,93B,12,13,1,7,2000,5,15200,6,5.9,200
1,93B,12,13,4,7,2000,20,22200,3,2.9,100
1,93B,12,13,10,7,2000,5,23600,5,5.4,200
1,93B,12,13,1,7,2000,5,23700,5,5.2,200
1,93B,12,13,10,7,2000,5,24600,5,4.6,200
1,93B,12,13,10,7,2000,5,25000,5,4.5,200
1,93B,12,13,1,7,2000,50,30401,1,1,100
1,93B,12,13,1,7,2000,50,30500,1,1.3,100
1,93B,12,13,6,7,2000,20,30600,4,4,100
1,93B,12,13,1,7,2000,20,30700,3,2.5,100
1,93B,12,13,1,7,2000,20,31001,3,3.1,100
1,93B,12,13,1,7,2000,50,31101,1,0.8,100
1,93B,12,13,10,7,2000,50,31300,1,1.4,100
1,93B,12,13,10,7,2000,20,31400,4,3.9,100
1,93B,12,13,1,7,2000,5,31500,7,6.9,200
1,93B,12,13,1,7,2000,20,31800,3,3.1,100
1,93B,12,13,1,7,2000,5,31900,6,6,200
1,93B,12,13,1,7,2000,20,32100,3,2.6,100
1,93B,12,13,1,7,2000,20,32300,4,3.9,100
1,93B,12,13,1,7,2000,5,32400,5,4.6,200
1,93B,12,13,10,7,2000,5,32500,5,4.5,200
1,93B,12,13,4,7,2000,5,32600,7,6.9,200
1,93B,12,13,10,7,2000,5,32800,5,4.7,200
1,93B,12,13,1,7,2000,5,33600,5,5.1,200
1,93B,12,13,1,7,2000,20,40700,3,2.5,100
1,93B,12,13,1,7,2000,5,40800,6,5.7,200
1,93B,12,13,33,7,2000,50,41200,2,1.7,100
1,93B,12,13,1,7,2000,20,41300,4,4.3,100
1,93B,12,13,1,7,2000,20,41801,4,3.8,100
1,93B,12,13,1,7,2000,20,41900,4,4,100
1,93B,12,13,1,7,2000,5,42000,5,5.1,200
1,93B,12,13,1,7,2000,5,42100,5,5.2,200
1,93B,12,13,1,7,2000,20,42200,3,3.2,100
1,93B,12,13,1,7,2000,5,42300,6,6,200
1,93B,12,13,1,7,2000,20,42800,4,3.5,100
1,93B,12,13,1,7,2000,5,44100,5,4.8,200
1,93B,12,13,1,7,2000,5,44600,6,5.7,200
1,93B,12,13,1,7,2000,5,44700,6,6,200
1,93B,12,13,1,7,2000,5,44800,6,5.8,200
1,93B,12,13,1,7,2000,5,44900,6,5.5,200
1,93B,12,13,1,7,2000,5,50500,6,5.9,200
1,93B,12,13,1,7,2000,50,50600,2,1.7,100
1,93B,12,13,16,7,2000,50,50700,1,1.3,100
1,93B,12,13,1,7,2000,20,50800,3,2.9,100
1,93B,12,13,1,7,2000,50,50901,2,2.4,100
1,93B,12,13,1,7,2000,20,51000,3,3.1,100
1,93B,12,13,1,7,2000,20,51100,3,2.7,100
1,93B,12,13,1,7,2000,20,51300,3,2.5,100
1,93B,12,13,15,7,2000,50,51400,2,1.5,100
1,93B,12,13,1,7,2000,20,51600,3,2.5,100
1,93B,12,13,15,7,2000,20,51800,3,2.7,100
1,93B,12,13,15,7,2000,20,52600,3,2.5,100
1,93B,12,13,1,7,2000,5,52900,5,5,200
1,93B,12,13,1,7,2000,5,53000,6,5.5,200
1,93B,12,13,1,7,2000,5,53100,7,7.4,200
1,93B,12,13,10,7,2000,5,54500,5,4.9,200
1,93B,12,13,1,7,2000,5,54700,5,4.7,200
1,93B,12,13,1,7,2000,5,54900,5,4.8,200
1,93B,12,13,1,7,2000,50,60700,1,1.2,100
1,93B,12,13,15,7,2000,50,60800,2,1.7,100
1,93B,12,13,20,7,2000,50,60900,2,1.9,100
1,93B,12,13,1,7,2000,5,61000,5,4.8,200
1,93B,12,13,20,7,2000,20,61300,3,3.2,100
1,93B,12,13,20,7,2000,20,61400,4,3.5,100
1,93B,12,13,1,7,2000,20,61500,4,4.3,100
1,93B,12,13,1,7,2000,20,61600,3,2.8,100
1,93B,12,13,1,7,2000,20,61800,3,3.1,100
1,93B,12,13,1,7,2000,20,61900,3,3.3,100
1,93B,12,13,1,7,2000,5,62200,6,5.5,200
1,93B,12,13,1,7,2000,20,62501,4,4,100
1,93B,12,13,1,7,2000,20,62600,4,3.8,100
1,93B,12,13,1,7,2000,5,62700,7,7.4,200
1,93B,12,13,1,7,2000,5,62900,5,4.8,200
1,93B,12,13,10,7,2000,5,65200,7,7.3,200
1,93B,12,13,1,7,2000,50,70800,1,0.6,100
1,93B,12,13,4,7,2000,50,70901,1,0.8,100
1,93B,12,13,1,7,2000,20,71100,3,3.3,100
1,93B,12,13,1,7,2000,20,71200,4,3.9,100
1,93B,12,13,1,7,2000,20,71300,4,3.7,100
1,93B,12,13,15,7,2000,50,71500,1,1.4,100
1,93B,12,13,1,7,2000,20,71600,3,3.3,100
1,93B,12,13,1,7,2000,20,71900,4,3.7,100
1,93B,12,13,1,7,2000,5,72700,5,5.4,200
1,93B,12,13,1,7,2000,5,73000,5,4.6,200
1,93B,12,13,1,7,2000,5,74200,5,4.9,200
1,93B,12,13,1,7,2000,50,80500,1,0.8,100
1,93B,12,13,1,7,2000,5,80700,5,4.9,200
1,93B,12,13,1,7,2000,50,80800,2,1.7,100
1,93B,12,13,1,7,2000,50,80900,1,1.4,100
1,93B,12,13,1,7,2000,5,81000,6,5.5,200
1,93B,12,13,1,7,2000,50,81100,1,1.3,100
1,93B,12,13,1,7,2000,20,81200,4,3.9,100
1,93B,12,13,1,7,2000,20,81300,3,2.7,100
1,93B,12,13,1,7,2000,50,81400,2,1.5,100
1,93B,12,13,15,7,2000,50,81500,2,1.8,100
1,93B,12,13,1,7,2000,20,81601,4,3.5,100
1,93B,12,13,15,7,2000,20,81900,3,2.6,100
1,93B,12,13,1,7,2000,20,82600,3,2.8,100
1,93B,12,13,1,7,2000,5,82700,5,5,200
1,93B,12,13,1,7,2000,5,83000,5,4.5,200
1,93B,12,13,1,7,2000,5,83500,6,5.6,200
1,93B,12,13,1,7,2000,5,83700,6,5.6,200
1,93B,12,13,4,7,2000,5,84700,6,5.5,200
1,93B,12,13,1,7,2000,5,85200,5,4.7,200
1,93B,12,13,1,7,2000,50,90900,1,1.2,100
1,93B,12,13,1,7,2000,20,91400,3,3.1,100
1,93B,12,13,1,7,2000,50,91500,2,2,100
1,93B,12,13,1,7,2000,20,91900,4,4,100
1,93B,12,13,1,7,2000,5,92200,5,5.2,200
1,93B,12,13,1,7,2000,20,92300,3,2.5,100
1,93B,12,13,1,7,2000,5,92400,5,4.7,200
1,93B,12,13,1,7,2000,20,92500,3,2.6,100
1,93B,12,13,1,7,2000,5,92600,5,4.5,200
1,93B,12,13,1,7,2000,5,92700,5,5,200
1,93B,12,13,16,7,2000,20,92800,3,2.8,100
1,93B,12,13,1,7,2000,5,93500,5,5.1,200
1,93B,12,13,1,7,2000,5,94500,8,7.5,200
1,93B,12,13,1,7,2000,5,95100,5,4.9,200
1,93B,11,14,1,8,2004,50,500,1,1.2,100
1,93B,11,14,4,8,2004,50,601,2,1.5,S00
1,93B,11,14,1,8,2004,50,700,2,1.7,100
1,93B,11,14,1,8,2004,20,800,3,2.6,100
1,93B,11,14,1,8,2004,50,900,2,2.2,100
1,93B,11,14,1,8,2004,50,1001,1,1.2,S00
1,93B,11,14,1,8,2004,50,1101,1,1,S00
1,93B,11,14,1,8,2004,20,1200,3,3.2,100
1,93B,11,14,1,8,2004,50,1300,2,2.4,100
1,93B,11,14,1,8,2004,50,1401,1,1,S00
1,93B,11,14,1,8,2004,50,1500,2,1.5,100
1,93B,11,14,1,8,2004,5,1900,5,4.5,400
1,93B,11,14,5,8,2004,5,2300,5,5.4,200
1,93B,11,14,1,8,2004,5,2400,5,5.3,200
1,93B,11,14,1,8,2004,5,3300,8,8,200
1,93B,11,14,1,8,2004,5,4200,7,6.9,200
1,93B,11,14,6,8,2004,5,4500,13,12.7,200
1,93B,11,14,1,8,2004,50,10500,1,1,100
1,93B,11,14,1,8,2004,50,11301,1,0.9,S00
1,93B,11,14,1,8,2004,50,11400,1,1.1,100
1,93B,11,14,1,8,2004,50,11501,1,0.5,S00
1,93B,11,14,15,8,2004,20,11900,4,3.7,100
1,93B,11,14,15,8,2004,20,12000,4,3.8,100
1,93B,11,14,15,8,2004,20,12100,3,3.4,100
1,93B,11,14,1,8,2004,20,12400,3,3.4,100
1,93B,11,14,1,8,2004,5,12600,7,6.6,200
1,93B,11,14,1,8,2004,5,12700,7,7.4,200
1,93B,11,14,1,8,2004,5,12800,9,8.5,200
1,93B,11,14,1,8,2004,50,20400,2,1.9,100
1,93B,11,14,1,8,2004,50,20600,2,1.5,100
1,93B,11,14,1,8,2004,50,20701,1,1.4,S00
1,93B,11,14,1,8,2004,50,20800,2,2.1,100
1,93B,11,14,1,8,2004,50,21201,1,0.5,X00
1,93B,11,14,6,8,2004,5,21500,11,10.9,200
1,93B,11,14,7,8,2004,20,21600,4,4.2,100
1,93B,11,14,7,8,2004,5,21700,7,6.8,200
1,93B,11,14,1,8,2004,5,22300,8,8,BL1
1,93B,11,14,7,8,2004,5,22600,15,15.4,200
1,93B,11,14,33,8,2004,5,23800,5,4.6,400
1,93B,11,14,4,8,2004,5,24800,10,9.7,200
1,93B,11,14,1,8,2004,50,30700,2,1.7,100
1,93B,11,14,1,8,2004,50,30900,2,1.8,100
1,93B,11,14,1,8,2004,50,31001,2,2.4,X00
1,93B,11,14,20,8,2004,20,31300,4,3.7,100
1,93B,11,14,7,8,2004,5,31400,9,9,300
1,93B,11,14,1,8,2004,50,31501,1,1.3,S00
1,93B,11,14,1,8,2004,50,31600,2,1.6,100
1,93B,11,14,1,8,2004,20,31700,4,4,100
1,93B,11,14,1,8,2004,20,31800,3,3.2,100
1,93B,11,14,15,8,2004,5,31900,7,6.6,200
1,93B,11,14,20,8,2004,20,32000,3,3.3,100
1,93B,11,14,4,8,2004,20,32300,3,3.1,100
1,93B,11,14,1,8,2004,5,32600,5,5.1,200
1,93B,11,14,1,8,2004,5,33300,7,7.3,200
1,93B,11,14,1,8,2004,5,34500,8,7.6,XS1
1,93B,11,14,1,8,2004,5,34600,5,5,400
1,93B,11,14,1,8,2004,5,34700,6,6.3,200
1,93B,11,14,1,8,2004,50,40800,2,1.7,100
1,93B,11,14,7,8,2004,5,41200,5,5.1,200
1,93B,11,14,1,8,2004,50,41300,1,1.4,100
1,93B,11,14,1,8,2004,50,41400,2,1.8,100
1,93B,11,14,15,8,2004,20,41700,3,3.4,100
1,93B,11,14,15,8,2004,20,41800,4,3.6,100
1,93B,11,14,15,8,2004,20,41900,4,3.5,100
1,93B,11,14,20,8,2004,20,42100,4,3.7,100
1,93B,11,14,20,8,2004,20,42200,4,4.3,100
1,93B,11,14,20,8,2004,20,42400,3,2.7,100
1,93B,11,14,16,8,2004,20,42500,3,3.2,100
1,93B,11,14,4,8,2004,20,42600,3,3,100
1,93B,11,14,20,8,2004,5,42700,5,5.1,200
1,93B,11,14,20,8,2004,5,43100,5,4.8,200
1,93B,11,14,1,8,2004,5,43500,8,7.6,200
1,93B,11,14,1,8,2004,5,45000,6,5.9,WS1
1,93B,11,14,4,8,2004,5,45100,5,5.3,200
1,93B,11,14,1,8,2004,5,45200,9,9.4,200
1,93B,11,14,1,8,2004,20,50400,3,2.6,100
1,93B,11,14,1,8,2004,20,50800,4,3.5,100
1,93B,11,14,4,8,2004,50,51100,2,1.5,100
1,93B,11,14,1,8,2004,50,51200,1,0.8,100
1,93B,11,14,1,8,2004,50,51500,1,1,100
1,93B,11,14,20,8,2004,20,51600,4,3.8,100
1,93B,11,14,20,8,2004,20,51700,4,4.1,100
1,93B,11,14,20,8,2004,5,51800,5,4.6,400
1,93B,11,14,11,8,2004,20,51900,3,2.7,100
1,93B,11,14,20,8,2004,20,52001,3,2.9,B00
1,93B,11,14,1,8,2004,20,52100,4,4.1,100
1,93B,11,14,20,8,2004,20,52500,3,3.1,100
1,93B,11,14,1,8,2004,20,52600,3,3,100
1,93B,11,14,1,8,2004,20,52700,3,3.4,700
1,93B,11,14,20,8,2004,20,52900,4,4.3,100
1,93B,11,14,16,8,2004,5,53800,7,7.4,200
1,93B,11,14,20,8,2004,5,53900,5,5.1,200
1,93B,11,14,20,8,2004,5,54000,5,4.6,400
1,93B,11,14,1,8,2004,5,54300,5,5.1,200
1,93B,11,14,1,8,2004,5,54600,5,5.3,200
1,93B,11,14,1,8,2004,5,54700,9,8.5,200
1,93B,11,14,1,8,2004,5,60300,5,4.9,400
1,93B,11,14,1,8,2004,50,61500,1,1.3,100
1,93B,11,14,1,8,2004,20,61600,4,4.1,100
1,93B,11,14,1,8,2004,20,62000,4,4.1,100
1,93B,11,14,20,8,2004,5,62200,5,4.5,400
1,93B,11,14,4,8,2004,5,63200,6,6.1,200
1,93B,11,14,1,8,2004,5,63400,6,5.6,200
1,93B,11,14,4,8,2004,5,63500,5,4.6,400
1,93B,11,14,16,8,2004,5,64000,5,5,200
1,93B,11,14,20,8,2004,5,64100,5,5.1,200
1,93B,11,14,1,8,2004,5,64400,6,5.3,400
1,93B,11,14,1,8,2004,5,64500,5,4.8,200
1,93B,11,14,20,8,2004,5,64600,5,4.6,400
1,93B,11,14,4,8,2004,5,65100,9,8.5,200
1,93B,11,14,20,8,2004,50,70400,1,1.4,100
1,93B,11,14,20,8,2004,50,70500,1,1.3,100
1,93B,11,14,20,8,2004,50,71300,2,1.6,100
1,93B,11,14,20,8,2004,5,71400,6,5.5,200
1,93B,11,14,20,8,2004,20,71700,3,2.6,100
1,93B,11,14,1,8,2004,5,73000,6,6.1,200
1,93B,11,14,4,8,2004,5,74000,8,8.3,200
1,93B,11,14,4,8,2004,5,75000,7,7.4,200
1,93B,11,14,1,8,2004,5,75200,7,7.3,200
1,93B,11,14,1,8,2004,50,80200,2,2.4,100
1,93B,11,14,1,8,2004,50,80501,1,1.1,S00
1,93B,11,14,4,8,2004,50,80601,2,1.8,S00
1,93B,11,14,1,8,2004,50,81100,1,1.1,100
1,93B,11,14,1,8,2004,50,81200,2,2.1,100
1,93B,11,14,1,8,2004,50,81300,1,1.3,100
1,93B,11,14,1,8,2004,20,81400,3,2.8,100
1,93B,11,14,20,8,2004,20,81500,4,4.2,100
1,93B,11,14,20,8,2004,20,81600,4,3.6,100
1,93B,11,14,20,8,2004,50,81700,2,2,100
1,93B,11,14,20,8,2004,50,81800,2,1.9,100
1,93B,11,14,1,8,2004,20,81900,4,4,100
1,93B,11,14,1,8,2004,50,82000,2,1.8,100
1,93B,11,14,4,8,2004,5,82100,7,7.4,200
1,93B,11,14,1,8,2004,5,82200,5,5.2,200
1,93B,11,14,1,8,2004,20,82300,3,2.9,100
1,93B,11,14,4,8,2004,20,82401,4,3.7,B00
1,93B,11,14,1,8,2004,5,84600,8,8,200
1,93B,11,14,20,8,2004,50,90500,2,2.4,100
1,93B,11,14,16,8,2004,20,90600,3,3,100
1,93B,11,14,1,8,2004,50,90700,2,2.1,100
1,93B,11,14,1,8,2004,50,90800,2,2.4,100
1,93B,11,14,1,8,2004,50,90900,1,1.2,100
1,93B,11,14,1,8,2004,50,91000,1,1,100
1,93B,11,14,4,8,2004,50,91100,2,2.1,100
1,93B,11,14,15,8,2004,50,91200,2,2.1,100
1,93B,11,14,15,8,2004,20,91300,4,3.5,100
1,93B,11,14,15,8,2004,50,91400,2,2.2,100
1,93B,11,14,15,8,2004,20,91500,3,2.6,100
1,93B,11,14,15,8,2004,20,91600,4,3.8,100
1,93B,11,14,1,8,2004,50,91700,1,0.8,700
1,93B,11,14,4,8,2004,20,92500,3,3,100
1,93B,11,14,4,8,2004,5,92600,5,5.3,200
1,93B,11,14,4,8,2004,5,92900,6,5.8,300
1,93B,11,14,4,8,2004,5,93400,5,5,200
1,93B,11,14,7,8,2004,5,93500,10,9.6,300
1,93B,11,14,15,8,2004,5,93600,5,5.1,200
1,93B,11,14,16,8,2004,5,93900,7,6.6,200
1,93B,11,14,16,8,2004,5,94500,5,4.9,400
1,93B,12,14,1,8,2004,5,900,7,6.7,200
1,93B,12,14,1,8,2004,50,1101,2,2.4,X00
1,93B,12,14,1,8,2004,5,1200,5,4.6,200
1,93B,12,14,4,8,2004,5,1700,11,10.6,200
1,93B,12,14,1,8,2004,5,2100,8,7.8,200
1,93B,12,14,1,8,2004,20,2200,4,3.9,100
1,93B,12,14,1,8,2004,20,2300,4,4.4,100
1,93B,12,14,1,8,2004,5,3300,7,6.8,200
1,93B,12,14,1,8,2004,5,3400,7,6.6,200
1,93B,12,14,1,8,2004,5,3500,5,5.4,200
1,93B,12,14,1,8,2004,5,3900,6,6.3,200
1,93B,12,14,10,8,2004,5,4000,6,5.6,200
1,93B,12,14,10,8,2004,5,4400,7,6.9,200
1,93B,12,14,1,8,2004,5,4500,5,4.7,400
1,93B,12,14,1,8,2004,5,11600,6,5.9,200
1,93B,12,14,10,8,2004,20,12100,3,3.1,100
1,93B,12,14,10,8,2004,5,12200,6,6,200
1,93B,12,14,10,8,2004,5,12800,8,7.5,200
1,93B,12,14,10,8,2004,5,13200,8,7.6,200
1,93B,12,14,10,8,2004,5,13300,8,7.5,200
1,93B,12,14,1,8,2004,5,14000,5,5.2,200
1,93B,12,14,10,8,2004,5,14400,5,5.3,200
1,93B,12,14,1,8,2004,5,14800,7,6.6,200
1,93B,12,14,10,8,2004,5,15100,5,5.2,200
1,93B,12,14,1,8,2004,5,15200,6,6.1,200
1,93B,12,14,4,8,2004,20,22200,3,3.2,100
1,93B,12,14,10,8,2004,20,22300,3,2.8,700
1,93B,12,14,10,8,2004,5,23600,6,6.2,200
1,93B,12,14,1,8,2004,5,23700,5,5.3,200
1,93B,12,14,1,8,2004,5,24000,5,4.7,400
1,93B,12,14,1,8,2004,5,24500,5,5.3,400
1,93B,12,14,10,8,2004,5,24600,5,5,200
1,93B,12,14,10,8,2004,5,25000,5,5.1,200
1,93B,12,14,1,8,2004,50,30401,1,1,X00
1,93B,12,14,1,8,2004,50,30500,1,1.4,100
1,93B,12,14,6,8,2004,5,30600,5,4.5,400
1,93B,12,14,1,8,2004,20,30700,3,2.7,100
1,93B,12,14,1,8,2004,20,31001,3,3.1,X00
1,93B,12,14,1,8,2004,50,31101,1,0.8,X00
1,93B,12,14,10,8,2004,50,31300,2,1.5,100
1,93B,12,14,10,8,2004,20,31400,4,4.2,100
1,93B,12,14,1,8,2004,5,31500,7,7.2,200
1,93B,12,14,1,8,2004,20,31800,3,3.1,100
1,93B,12,14,1,8,2004,5,31900,6,6.2,200
1,93B,12,14,1,8,2004,20,32100,3,2.7,100
1,93B,12,14,1,8,2004,20,32300,4,4,100
1,93B,12,14,1,8,2004,5,32400,5,5,200
1,93B,12,14,10,8,2004,5,32500,5,5.2,200
1,93B,12,14,4,8,2004,5,32600,7,7.1,200
1,93B,12,14,10,8,2004,5,32800,5,5.2,200
1,93B,12,14,1,8,2004,5,33600,6,5.5,200
1,93B,12,14,1,8,2004,20,40700,3,2.5,100
1,93B,12,14,1,8,2004,5,40800,6,5.9,200
1,93B,12,14,33,8,2004,50,41200,2,1.8,100
1,93B,12,14,1,8,2004,5,41300,5,4.6,400
1,93B,12,14,1,8,2004,20,41801,4,3.8,X00
1,93B,12,14,1,8,2004,20,41900,4,4.1,100
1,93B,12,14,1,8,2004,5,42000,5,5.1,BL1
1,93B,12,14,1,8,2004,5,42100,5,5.4,200
1,93B,12,14,1,8,2004,20,42200,3,3.3,100
1,93B,12,14,1,8,2004,5,42300,6,6.2,200
1,93B,12,14,4,8,2004,20,42400,3,2.6,700
1,93B,12,14,1,8,2004,20,42800,4,3.5,100
1,93B,12,14,1,8,2004,5,44100,5,5,200
1,93B,12,14,1,8,2004,5,44600,6,6,200
1,93B,12,14,1,8,2004,5,44700,6,6.4,200
1,93B,12,14,1,8,2004,5,44800,6,6.2,200
1,93B,12,14,1,8,2004,5,44900,6,5.7,200
1,93B,12,14,1,8,2004,5,45000,5,4.6,400
1,93B,12,14,4,8,2004,5,45100,5,4.6,400
1,93B,12,14,1,8,2004,5,50500,6,6.1,200
1,93B,12,14,1,8,2004,50,50600,2,1.8,100
1,93B,12,14,16,8,2004,50,50700,1,1.3,100
1,93B,12,14,1,8,2004,20,50800,3,3.2,100
1,93B,12,14,1,8,2004,50,50901,2,2.4,S00
1,93B,12,14,1,8,2004,20,51000,3,3.1,100
1,93B,12,14,1,8,2004,20,51100,3,2.9,100
1,93B,12,14,1,8,2004,20,51300,3,2.6,100
1,93B,12,14,15,8,2004,20,51400,3,1.5,100
1,93B,12,14,1,8,2004,20,51600,3,2.6,100
1,93B,12,14,15,8,2004,20,51800,3,2.9,100
1,93B,12,14,15,8,2004,20,52600,3,2.7,100
1,93B,12,14,1,8,2004,5,52900,5,5,200
1,93B,12,14,1,8,2004,5,53000,6,6,200
1,93B,12,14,1,8,2004,5,53100,8,7.6,200
1,93B,12,14,10,8,2004,5,54500,6,5.9,200
1,93B,12,14,1,8,2004,5,54700,5,5,200
1,93B,12,14,1,8,2004,5,54900,5,5.1,200
1,93B,12,14,1,8,2004,50,60700,1,1.3,100
1,93B,12,14,15,8,2004,50,60800,2,1.9,100
1,93B,12,14,20,8,2004,50,60900,2,2,100
1,93B,12,14,1,8,2004,5,61000,5,5,200
1,93B,12,14,20,8,2004,20,61300,4,3.5,100
1,93B,12,14,20,8,2004,20,61400,4,3.8,100
1,93B,12,14,1,8,2004,20,61500,4,4.4,100
1,93B,12,14,1,8,2004,20,61600,3,3,100
1,93B,12,14,1,8,2004,20,61800,3,3.4,100
1,93B,12,14,1,8,2004,20,61900,3,3.4,100
1,93B,12,14,1,8,2004,5,62200,6,5.7,200
